simulation_num,infall_lbtime,angle_satellite_L_infall,z=0 all,bring_by_lmc,bring_by_smc
1,0.366878924238009,0.9046009290007428,0.896562887079524,False,True
1,12.915711677434327,0.1781612025602779,0.5564012208145861,False,False
1,3.034484018760947,0.9733710558190366,0.7466492969330777,True,False
1,3.1639628284877688,0.8388638950245142,0.9749910349504444,True,False
1,0.4902039074431355,0.9892760368457096,0.9967251382077852,False,True
1,11.33523270658243,0.2723208478451138,0.1848076574685934,False,False
1,2.905077276481582,0.9640140511751863,0.9773556447373944,True,False
1,12.679631917584876,0.0299212363293577,0.1834881315675224,False,False
1,10.87818242838855,0.20034149942634,0.1164829559443307,False,False
1,3.034484018760947,0.9858448568199928,0.9164759222873026,True,False
1,10.828207546704103,0.0585630172815244,0.3376124841917856,False,False
1,2.905077276481582,0.0520915058950116,0.9923869030546832,True,False
1,2.905077276481582,0.9949278530296732,0.973546504128138,True,False
1,3.034484018760947,0.7509783844537339,0.6375073837592363,True,False
2,1.366229068149028,0.1515000133782943,0.1171539389565696,False,False
2,2.003198186465648,0.7072922507963124,0.4634883079664298,False,False
2,2.003198186465648,0.6160630383661219,0.1147943049496173,False,False
2,2.51750524070674,0.9932339556324192,0.962219964720916,True,True
2,2.6465550156303053,0.95993961231435,0.6327468146281208,True,True
2,0.366878924238009,0.6519589599787707,0.5904642089737978,False,False
2,0.8630482182421588,0.8485524675678783,0.8185243592038525,False,False
2,3.2934596140234613,0.391573858261645,0.0593073564964244,False,False
2,4.581906468296719,0.7398537858689641,0.8379177537056189,False,False
2,2.905077276481582,0.1323288949032002,0.2664643132010078,False,False
2,4.709189009500897,0.9241514059725336,0.9301325086874846,False,False
2,2.003198186465648,0.6693469711905389,0.9235186262169988,False,False
2,2.905077276481582,0.967819479342504,0.9617023478629092,True,True
2,2.3886229668078847,0.5828290675159319,0.2067543974998455,False,False
2,2.3886229668078847,0.4596044648803915,0.1471737445598697,True,True
2,2.905077276481582,0.4371692312696081,0.8274445977218714,True,True
2,2.3886229668078847,0.9840879770369252,0.9721654435677718,True,True
2,2.905077276481582,0.927832843635274,0.8879815690681229,True,True
2,2.3886229668078847,0.8901868164002898,0.0927080064080991,True,True
2,2.2599307390968955,0.9734150277749136,0.985902315876529,True,False
2,9.09818745795438,0.8867746809468486,0.6116800831121927,False,False
2,4.962310850253459,0.402517864734723,0.3086305335539566,False,False
2,10.0948881861587,0.4880192814789456,0.0210547188251148,False,False
2,4.069094515532751,0.7275949399238987,0.3594520147936831,False,False
2,2.6465550156303053,0.9955118557503808,0.995938279972023,True,True
2,3.1639628284877688,0.989303295227804,0.9653748263184072,True,True
2,9.901033286788454,0.2158938502009879,0.4188656850996363,False,False
2,2.51750524070674,0.9727455231879074,0.4745504541053816,True,True
2,2.1314535019003324,0.9975188972883032,0.960073181717058,True,True
2,9.332293270615844,0.0669624805796912,0.5340888908664128,False,False
2,2.3886229668078847,0.9597724222919743,0.8903746536529528,True,True
2,10.619676628758922,0.4455187111896557,0.7003833762381313,False,False
2,10.565296096092506,0.8636715090328486,0.7501882470768362,False,False
2,2.51750524070674,0.978138902084945,0.9759087313444812,True,True
2,0.4902039074431355,0.9003954454986276,0.8955548646270441,True,False
2,2.3886229668078847,0.8054891630882113,0.4460494450267535,True,False
2,11.205785516747268,0.6079736348746867,0.4984110363664997,False,False
2,2.6465550156303053,0.9573789574800968,0.1789845991022416,True,True
2,7.213481757524313,0.8968748609941619,0.5847264574230889,False,False
2,2.3886229668078847,0.8554828911886292,0.8937213857126265,True,True
2,2.3886229668078847,0.9947774689458544,0.999601295122344,True,True
2,11.205785516747268,0.5966003076785998,0.003489772791378,False,False
2,5.949734584673907,0.5691132096886549,0.6816154067347217,False,False
2,9.017487745530204,0.7109477791157612,0.1336246603943187,False,False
2,2.3886229668078847,0.6914535671668576,0.5905988822756967,True,True
2,9.407725902486275,0.7703108939584576,0.6994831773070521,True,False
2,11.458771700771168,0.65182051184526,0.4586425984588076,True,False
2,12.372872941294272,0.92245795258279,0.0779830184944244,False,False
2,2.3886229668078847,0.9779286092584696,0.7957078817944758,True,True
2,11.33523270658243,0.3307540265313948,0.3387286188337959,False,False
2,11.83357524104048,0.0324619766981634,0.7110436874851528,False,False
2,4.19777976537612,0.7857330616271491,0.9607925608306036,True,False
2,1.7474920204980342,0.9756868162478712,0.7074182497569153,True,False
2,11.49870719442722,0.5409343816449286,0.3504025453694141,False,False
2,9.017487745530204,0.8395920589740707,0.5376541658786268,False,False
2,2.51750524070674,0.3142221529256719,0.7245349416292743,False,False
2,9.09818745795438,0.8110209239759698,0.8758116888643185,False,False
2,9.481880851146828,0.9962889066956122,0.6643363638527828,False,False
2,9.1775402188924,0.7840728830134174,0.6935859830524562,False,False
2,10.03137625921363,0.5973034451723392,0.3709766852596408,False,False
2,2.905077276481582,0.9308423253033452,0.6840664858170933,True,True
2,2.3886229668078847,0.7311931941338579,0.9853156653806336,False,False
2,2.3886229668078847,0.924714245943102,0.5729353003168893,True,True
2,12.889976236402674,0.1306913169722537,0.3799274497173571,False,False
2,2.3886229668078847,0.9891821199823054,0.6212283245410801,True,True
2,2.6465550156303053,0.7865607822950785,0.9969658609850548,True,True
2,9.017487745530204,0.8526640056165764,0.5528762688404802,False,False
2,9.017487745530204,0.4679930107302154,0.7321996915809262,False,False
2,2.51750524070674,0.973761822648418,0.9451884809376644,True,True
2,4.454221542507694,0.2420536375316802,0.8426190277717052,False,False
2,2.3886229668078847,0.9502087722837586,0.9917764445652508,True,True
2,2.3886229668078847,0.9699543177693288,0.944699149649864,True,True
2,2.3886229668078847,0.9465867548044218,0.9210152451532712,True,True
2,2.51750524070674,0.8115176526642419,0.8456349311560554,True,True
2,2.6465550156303053,0.9694774685625848,0.242394289191896,True,True
2,9.017487745530204,0.4730438496597288,0.0529616602846602,False,False
3,1.492982539484362,0.9788015595030146,0.97904120818617,False,False
3,6.306919604911304,0.8427186142730698,0.6048079856379415,True,False
3,0.366878924238009,0.1182059467445133,0.0237052323938638,False,False
3,5.828888122772089,0.6473616594250238,0.6074803483346508,False,False
3,4.962310850253459,0.979301603840622,0.983389829596886,False,False
3,1.366229068149028,0.8595663860212793,0.8420166533316912,False,False
3,0.8630482182421588,0.7426256223246088,0.7621995030726674,False,True
3,5.949734584673907,0.9421221643379276,0.9852969450843924,True,False
3,6.306919604911304,0.9848909397478584,0.3488840875788668,True,False
3,2.51750524070674,0.395000221408422,0.4043717535021003,False,False
3,2.905077276481582,0.5302994043498733,0.6408503604041098,False,False
3,6.424087436305542,0.4696066967424614,0.2316600293726575,False,False
3,7.840106037679179,0.1632264468368858,0.4292716061104931,False,False
3,0.1217754132040939,0.978314018726293,0.9781748193497544,False,False
3,7.213481757524313,0.8738669016479592,0.9270905399422192,False,False
3,7.427951484379881,0.9856953033005652,0.920392886589845,False,False
3,5.949734584673907,0.8438126925291688,0.946509725335281,True,False
3,11.37704481398906,0.3890688059556363,0.3620067529859104,False,False
3,1.8752167985703312,0.1521479550762123,0.0409942961889294,False,False
3,10.0948881861587,0.5515286019735267,0.4508375892221521,False,False
3,5.949734584673907,0.4022457103554794,0.93544050076392,True,False
3,5.707241390723222,0.7647614782759168,0.7663120548310414,False,False
3,5.337766359517263,0.3819737469913223,0.071391020272043,False,False
3,10.15730484230926,0.3467673510743893,0.3962236733127309,False,False
3,4.83599858132526,0.3711855568543678,0.1774024173943102,False,False
3,9.554762139974263,0.4817073952755639,0.2998869683698909,False,False
3,11.576838886993515,0.3025747473622602,0.8833115076906439,False,False
3,7.427951484379881,0.5490091697318378,0.0081766846899813,False,False
3,0.4902039074431355,0.7584803205504369,0.7570402701772929,False,False
3,9.901033286788454,0.7330270513605174,0.3975018959136238,False,False
3,10.278934072410935,0.3705919464114794,0.6756118608031935,False,False
3,10.39643952520098,0.2119521010738424,0.9646729306172376,False,False
3,10.338201724601864,0.7590659464014079,0.9567469097312576,False,False
3,10.828207546704103,0.0291571142545735,0.1616761319893329,False,False
3,5.707241390723222,0.9416079786124208,0.975287685133046,True,False
3,3.2934596140234613,0.4232968522906193,0.1622514640287155,False,False
3,11.762704958434211,0.0559311659084053,0.0927553218420038,False,False
3,5.828888122772089,0.9071158236815576,0.9342623287079236,True,False
3,5.828888122772089,0.9848076738870531,0.8084731758117738,True,False
3,5.461632805879106,0.8175153547253514,0.1443630540512963,True,False
3,5.828888122772089,0.8437931543474676,0.756428348343264,True,False
3,9.407725902486275,0.5480365731018577,0.9179192888254372,False,False
3,9.09818745795438,0.825909992256579,0.1875446996314712,False,False
3,5.949734584673907,0.6395722583029471,0.9884916443923168,True,False
3,9.766101781079543,0.6952054957616182,0.954825188292693,False,False
3,5.707241390723222,0.9386050246637884,0.9553015490516096,True,False
3,11.576838886993515,0.5740304883972943,0.8288119966304522,False,False
3,5.828888122772089,0.7995204976421681,0.8738467642290068,True,False
3,11.969978426454452,0.3694415876567525,0.7449190509833243,False,False
3,2.905077276481582,0.7720898931496335,0.2953314280953478,False,False
3,9.017487745530204,0.6645547898371956,0.2737036034400172,False,False
3,11.902628858779934,0.1662138562219964,0.2279499816795173,False,False
3,6.069701782054537,0.9805904727010816,0.8020390883733262,True,False
3,6.424087436305542,0.4132685443099599,0.1269983086687514,False,False
3,6.069701782054537,0.1933120158114643,0.9843297644384869,True,False
3,6.069701782054537,0.9960518546350368,0.9571561732893492,True,False
3,11.1612450978698,0.4794599125259565,0.3768926498054901,False,False
3,9.901033286788454,0.7854176767828849,0.9460343497090916,False,False
3,0.6140155728280603,0.0813481583574738,0.1491249247718424,False,False
3,0.8630482182421588,0.6334312126045076,0.7476752473436872,False,True
3,9.017487745530204,0.7139017044833823,0.9847885962456968,False,False
3,12.62558682207671,0.5310969789279018,0.0874421164916826,False,False
3,9.1775402188924,0.3134477239303024,0.7348833337221619,False,False
3,5.949734584673907,0.955628271099874,0.9193535281038112,True,False
3,9.017487745530204,0.4816714266908742,0.3730934924088196,False,False
3,12.759515874452278,0.0562200251312126,0.4649804622135822,False,False
3,1.2398514058860202,0.8743273550966976,0.905312079829852,True,False
3,5.949734584673907,0.6570141144018954,0.9867772699172346,True,False
3,2.3886229668078847,0.837895949345708,0.956129226935002,True,False
3,9.481880851146828,0.4209043892987006,0.3155958154617936,False,False
3,8.852024706949539,0.5713300355246211,0.9916951197888532,False,False
3,9.766101781079543,0.136935974332177,0.0806528772903684,False,False
3,5.828888122772089,0.927204002926042,0.96300151737902,True,False
3,8.935445251632487,0.2018907153102812,0.9547828198218368,False,False
3,9.766101781079543,0.636647288123646,0.0165495125903967,False,False
3,9.766101781079543,0.6301398604178148,0.2541905467995809,False,False
3,5.949734584673907,0.9530617426775876,0.9478713722678952,True,False
3,9.766101781079543,0.8022655758787969,0.2817642130275904,False,False
3,12.864123895271584,0.0497530707557795,0.3812190549934794,False,False
3,5.949734584673907,0.8287847631791921,0.9952438926077348,True,False
3,9.901033286788454,0.7577158552287132,0.304655700851101,False,False
3,5.949734584673907,0.6601614644827893,0.9642339206549058,True,False
3,10.03137625921363,0.7988783472909143,0.9335311639124044,False,False
3,5.828888122772089,0.8536904274595256,0.9457125230414674,True,False
3,13.369765004841636,0.3118220090546511,0.76252245604046,False,False
3,5.828888122772089,0.7718947747495325,0.8887183426804857,True,False
3,5.949734584673907,0.4984375135127773,0.8455531815606876,True,False
3,9.09818745795438,0.8749619839253203,0.9665810479267068,False,False
4,1.8752167985703312,0.2911016565984285,0.390426105587506,False,False
4,8.593426440746795,0.6608451279699686,0.620468991288296,False,False
4,5.584813303945527,0.8154086564325582,0.8828380015826208,True,False
4,5.584813303945527,0.9462311851359302,0.7193285450074752,True,False
4,6.769317059092447,0.3660583407554182,0.4890487663495299,False,False
4,6.993838581962153,0.8762133402091635,0.901751511110915,False,False
4,2.6465550156303053,0.4323129359116962,0.2793449488221445,False,False
4,0.9882350219976832,0.493911726405527,0.4601725933270627,False,False
4,0.1217754132040939,0.3324794954660801,0.3376377706483294,True,False
4,2.003198186465648,0.9449952319621756,0.893162280444124,True,False
4,6.306919604911304,0.1139696266996297,0.1291036847804155,False,False
4,0.9882350219976832,0.8387190687020356,0.7729728728994394,False,False
4,1.7474920204980342,0.606722773122949,0.6406599921615336,False,False
4,1.492982539484362,0.3063190523100723,0.5027687948071348,False,False
4,6.306919604911304,0.5621701905028879,0.2438900472373009,False,False
4,1.113840465038828,0.027024254747619,0.1176024304384118,False,False
4,0.6140155728280603,0.7670928896280129,0.7520515249381103,False,False
4,0.9882350219976832,0.6398233473821826,0.5827571582718312,False,False
4,1.113840465038828,0.5908702916317283,0.5684583136304472,False,False
4,6.069701782054537,0.7863143181976948,0.9569731150904895,True,False
4,6.540228734501132,0.2829625289880596,0.333656910553202,False,False
4,2.1314535019003324,0.919162057037483,0.8228891588433884,False,False
4,0.738307230233132,0.9846617246558984,0.9797533397563116,False,False
4,6.306919604911304,0.9682944934590644,0.056026523059603,False,False
4,10.39643952520098,0.3396845904103217,0.083770652085129,False,False
4,10.619676628758922,0.3657129588907112,0.4530349719844431,False,False
4,10.39643952520098,0.1488352959570711,0.828441176447801,False,False
4,10.975663764252074,0.8885268790351698,0.9024649163924194,False,False
4,1.2398514058860202,0.6842178667335461,0.6625244225662259,False,False
4,2.51750524070674,0.54991236002163,0.512643741579634,True,False
4,10.777381578528257,0.8428678224614974,0.8128264970669441,False,False
4,2.6465550156303053,0.1021720939464249,0.4590458561391026,True,False
4,10.975663764252074,0.354018923560611,0.1566606355487823,False,False
4,5.461632805879106,0.821340561444519,0.8192503891908985,True,False
4,5.828888122772089,0.3973006337224112,0.974507731592366,True,False
4,10.87818242838855,0.7543787612153631,0.5776106007484496,False,False
4,11.576838886993515,0.0007907824429345,0.7733300183602586,False,False
4,8.504391990741938,0.9708334229543696,0.7657495394781015,False,False
4,10.927323841251818,0.6709824913945908,0.5205434698370828,False,False
4,11.576838886993515,0.3552300254802013,0.7495568371476493,False,False
4,12.067995794455143,0.3246053978556645,0.7706554639226766,False,False
4,5.707241390723222,0.9539946462037452,0.157453809156437,True,False
4,5.707241390723222,0.997827700538214,0.4434330703100084,True,False
4,12.224234963439832,0.5198673195352074,0.7248231693607805,False,False
4,5.584813303945527,0.330375690563666,0.1515470826156259,True,False
4,5.584813303945527,0.8888317589220681,0.9980074538473104,True,False
4,11.83357524104048,0.0442475447399877,0.0182136145138805,False,False
4,11.1612450978698,0.9187548081866588,0.8529368133506788,False,False
4,5.584813303945527,0.7924300102824177,0.98218957278911,True,False
4,5.584813303945527,0.6335284620056241,0.9139695776829402,True,False
4,5.584813303945527,0.8271906829703379,0.9624872732163468,True,False
4,5.461632805879106,0.6045543976455736,0.8635196196948298,True,False
4,5.707241390723222,0.888474402568279,0.9610144410524424,True,False
4,10.975663764252074,0.9520247680232408,0.7555514516808175,False,False
4,5.337766359517263,0.948377611625876,0.582890476882835,True,False
4,11.936508626121103,0.7067662983667843,0.7975249549879425,False,False
4,5.707241390723222,0.8839592182474008,0.8838496298113282,True,False
4,5.828888122772089,0.6109239339723452,0.9877889776369058,True,False
4,12.162730844866388,0.5917600833911087,0.1009492009436588,False,False
4,2.2569778652781203e-05,0.5078275881215042,0.5078275881215042,False,False
4,12.515347103364824,0.2310410512428141,0.6704412416462675,False,False
4,5.707241390723222,0.7739966391347426,0.6724088152432729,True,False
4,12.067995794455143,0.2903873050062961,0.238056713103682,False,False
4,5.584813303945527,0.5675024675300283,0.8608503777372216,True,True
4,10.619676628758922,0.3638664384802866,0.91891817692403,False,False
4,10.975663764252074,0.670675856476755,0.09500600069654,False,False
4,5.707241390723222,0.4548726072865343,0.7561530779068482,True,False
4,11.11598066917274,0.405364823389339,0.1128212094903355,False,False
4,5.584813303945527,0.5564099473737505,0.8455622178207933,True,False
4,12.099927698023418,0.79004831383641,0.8268651085709537,False,False
4,5.584813303945527,0.7363793573049809,0.9953112922357714,True,False
4,12.343680243306627,0.2842012631040944,0.4293059745101843,False,False
4,5.584813303945527,0.28326360246439,0.8169282277496219,True,False
4,11.652743194786948,0.631381978596046,0.3526737057703147,False,False
4,11.205785516747268,0.969646661921685,0.0792386311234281,False,False
4,12.035708503142846,0.3870370401665106,0.5516732864779244,False,False
4,11.902628858779934,0.4930067090178111,0.8994896267243849,False,False
4,5.461632805879106,0.9097329153245703,0.9410582828533658,True,False
4,11.023208547516951,0.2301088772023016,0.459453225732111,False,False
4,12.131493643643282,0.8366950346405224,0.2352885404625102,False,False
4,2.1314535019003324,0.4729890523526352,0.071154390993122,False,False
4,0.1217754132040939,0.9152618512919156,0.914337839765272,False,True
